name,sport,nationality,continent,year,event,feat,genre,image_name,info
Chloé Sauvourel,Natation,République Centre-Africaine,Afrique,2016,50m nage libre,Participation,Feminin,Chloe_Sauvourel_(2017_-_Budapest_Championnat_du_monde)_(cropped).jpg,Première nageuse centre africaine à participer
Bunturabie Jalloh,Natation,Sierra Leone,Afrique,2016,50m nage libre,Participation,Feminin,Bunturabie_Jalloh_Rio206.jpg,Première nageuse de sierra-léonaise à participer
Penny Oleksiak,Natation,Canada,Amérique du Nord,2016;2021,100m nage libre;200m nage libre;4x200m nage libre;4x100m nage libre;100m papillon,Médaille;Titre,Feminin,Penny_Oleksiak_JUNE2023_(cropped).jpg,Première nageuse canadienne en bronze sur le 200m nage libre et sur le 4x200m nage libre - Première nageuse canadienne en argent sur le 4x100m nage libre et le 100m papillon - Première nageuse canadienne titrée sur le 100m nage libre
Joanna Evans,Natation,Bahamas,Amérique du Sud,2016,200m nage libre;400m nage libre;800m nage libre,Participation,Feminin,Joanna-Evans.jpeg,Première nageuse bahamienne à participer
Lani Cabrera,Natation,Barbades,Amérique du Sud,2016,400m nage libre,Participation,Feminin,Lani-Cabrera.jpeg,Première nageuse barbadienne à participer
Rebecca Heyliger,Natation,Bermudes,Amérique du Sud,2016,50m nage libre,Participation,Feminin,Rebecca-Heyliger.jpeg,Première nageuse berbudienne à participer
Naomy Grand'Pierre,Natation,Haïti,Amérique du Sud,2016,50m nage libre,Participation,Feminin,Naomy-GrandPierre.jpeg,Première nageuse haïtienne à participer
Fatima Alkaramova,Natation,Azerbaïjan,Asie,2016,100m nage libre,Participation,Feminin,Fatima-Alkaramova.jpg,Première nageuse azerbaïjanaise à participer
Nazlati Mohamed Andhumdine,Natation,Comores,Asie,2016,50m nage libre,Participation,Feminin,Nazlati-Mohamed-Andhumdine.jpeg,Première nageuse comorienne à participer
Nada Al-Bedwawi,Natation,Emirats Arabes Unies,Asie,2016,50m nage libre,Participation,Feminin,Nada-Al-Bedwawi.jpeg,Première nageuse des emiratis à participer
Aminath Shajan,Natation,Maldives,Asie,2016,100m nage libre,Participation,Feminin,Aminath-Shajan.jpeg,Première nageuse maldivienne à participer
Bayaryn Yesüi,Natation,Mongolie,Asie,2016,50m nage libre,Participation,Feminin,natation-2016.jpg,Première nageuse mongole à participer
Nguyễn Thị Ánh Viên,Natation,Vietnam,Asie,2016;2021,400m nage libre;800m nage libre;200m nage libre,Participation,Feminin,Nguyen_Thị_Anh_Vien_(cropped).jpg,Première nageuse vietnamienne à participer
Nikol Merizaj,Natation,Albanie,Europe,2016,100m nage libre,Participation,Feminin,Nikol-Merizaj.jpeg,Première nageuse albanaise à participer
Pernille Blume,Natation,Danemark,Europe,2012;2016,50m nage libre;Relai 4x100m medley,Participation;Médaille;Titre,Feminin,pernille-blume.jpeg,Première nageuse danoise en finale - Première nageuse danoise en bronze sur le relai - Première nageuse danoise titrée sur le 50m nage libre
Boglárka Kapás,Natation,Hongrie,Europe,2016,800m nage libre,Médaille,Feminin,Boglarka-Kapas.jpeg,Première nageuse hongroise en bronze
Jovana Terzić,Natation,Monténégro,Europe,2016,100m nage libre,Participation,Feminin,Jovana-Terzic.jpeg,Première nageuse monténégrine à participer
Tamila Holub,Natation,Portugal,Europe,2016;2021,800m nage libre;1500m nage libre,Participation,Feminin,Tamila-Holub.jpeg,Première nageuse portugaise à participer
Sarah Sjöström,Natation,Suéde,Europe,2016,200m nage libre;100m papillon,Médaille;Titre,Feminin,Sarah_Sjostrom_2013_(cropped).jpg,Première nageuse suédoise en argent sur le 200m nage libre -  Première nageuse suédoise titrée sur le 100m papillon
Tracy Keith-Matchitt,Natation,Iles Cook,Océanie,2016,100m nage libre,Participation,Feminin,Tracy-Keith-Matchitt.jpeg,Première nageuse cookienne à participer
Elinah Phillip,Natation,Iles Vierges Britanniques,Amérique du Nord,2016,50m nage libre,Participation,Feminin,Elinah-Phillip.jpeg,Première nageuse des iles vierges britannique à participer
Irene Prescott,Natation,Tongo,Océanie,2016,50m nage libre,Participation,Feminin,Irene-Prescott.jpeg,Première nageuse tongaise à participer
Amel Melih,Natation,Algérie,Afrique,2021,50m nage libre;100m nage libre,Participation,Feminin,Amel-Melih.jpg,Première  nageuse algérienne à participer
Aya Girard de Langlade Mpali,Natation,Gabon,Afrique,2021,50m nage libre,Participation,Feminin,Aya-Girard-de-Langlade-Mpali.png,Première nageuse gabonaise à participer
Unilez Takyi,Natation,Ghana,Afrique,2021,50m nage libre,Participation,Feminin,Unilez-Takyi.jpeg,Première nageuse ghanéenne à participer
Tiana Rabarijaona,Natation,Madagascar,Afrique,2021,400m nage libre,Participation,Feminin,Tiana-Rabarijaona.jpeg,Première nageuse malgache à participer
Lina Khiyara,Natation,Maroc,Afrique,2021,20m nage libre,Participation,Feminin,Lina-Khiyara.jpeg,Première nageuse marocaine à participer
Abiola Ogunbanwo,Natation,Nigéria,Afrique,2021,20m nage libre,Participation,Feminin,Abiola-Ogunbanwo.jpeg,Première nageuse nigérianne à participer
Merve Tuncel,Natation,Turquie,Asie,2021,800m nage libre;1500m nage libre;4x200m nage libre,Participation,Feminin,Merve-Tuncel.jpg,Première nageuse turque à participer
Deniz Ertan,Natation,Turquie,Asie,2021,800m nage libre;1500m nage libre;4x200m nage libre,Participation,Feminin,Deniz-Ertan.jpg,Première nageuse turque à participer
Katrina Bellio,Natation,Canada,Amérique du Nord,2021,1500m nage libre,Participation,Feminin,Katrina-Bellio.jpg,Première nageuse canadienne à participer
Katie Ledecky,Natation,Etats-Unis,Amérique du Nord,2021,1500m nage libre,Titre,Feminin,Katie-Ledecky.jpg,Première nageuse américaine titrée
Delfina Pignatiello,Natation,Argentine,Amérique du Sud,2021,1500m nage libre,Participation,Feminin,800px-Delfina_Pignatiello_(cropped).jpg,Première nageuse argentaine à participer
Viviane Jungblut,Natation,Brésil,Amérique du Sud,2021,1500m nage libre,Participation,Feminin,Viviane_Jungblut.jpeg,Première nageuse brésilienne à participer
Beatriz Dizotti,Natation,Brésil,Amérique du Sud,2021,1500m nage libre,Participation,Feminin,Beatriz-Dizotti.jpeg,Première nageuse brésilienne à participer
Anicka Delgado,Natation,Equateur,Amérique du Sud,2021,100m nage libre,Participation,Feminin,Anicka-Delgado.jpeg,Première nageuse équatorienne à participer
Varsenik Manucharyan,Natation,Arménie,Asie,2021,100m nage libre,Participation,Feminin,Varsenik-Manucharyan.jpg,Première nageuse arménienne à participer
Wang Jianjiahe,Natation,Chine,Asie,2021,1500m nage libre,Participation,Feminin,Wang-Jianjiahe.jpeg,Première nageuse chinoise en finale
Li Bingjie,Natation,Chine,Asie,2021,400m nage libre;4x200m nage libre,Médaille;Titre,Feminin,Li_Bingjie_-_2021.png,Première nageuse chinoise en bronze sur le 400m nage libre - Première nageuse chinoise titrée sur le relai
Han Da-kyung,Natation,Corée du Sud,Asie,2021,1500m nage libre;4x200m nage libre,Participation,Feminin,Han-Da-kyung.jpg,Première nageuse sud coréenne à participer
Mineri Gomez,Natation,Guam,Asie,2021,100m nage libre,Participation,Feminin,Mineri-Gomez.jpeg,Première nageuse chamoroise à participer
Siobhán Haughey,Natation,Hong Kong,Asie,2021,100m nage libre;200m nage libre;4x200m nage libre,Participation;Médaille,Feminin,Siobhan_Haughey_1.jpg,Première nageuse hongkongaise à participer - Première nageuse hongkongaise en argent sur le 100m et 200m nage libre
Imelda Ximenes Belo,Natation,Timor Oriental,Asie,2021,50m nage libre,Participation,Feminin,Imelda_Ximenes_Belo.png,Première nageuse du timoraise à participer
Sarah Köhler,Natation,Allemagne,Europe,2021,1500m nage libre,Médaille,Feminin,Sarah-Kohler.jpeg,Première nageuse allemande en bronze
Marlene Kahler,Natation,Autriche,Europe,2021,1500m nage libre,Participation,Feminin,Marlene-Kahler.jpeg,Première nageuse autrichienne à participer
Helena Rosendahl Bach,Natation,Danemark,Europe,2021,1500m nage libre,Participation,Feminin,Helena-Rosendahl-Bach.jpeg,Première nageuse danoise à participer
Jimena Pérez,Natation,Espagne,Europe,2021,1500m nage libre,Participation,Feminin,Jimena-Perez.jpg,Première nageuse espagnole à participer
Ajna Késely,Natation,Hongrie,Europe,2021,1500m nage libre,Participation,Feminin,Ajna-Kesely.jpg,Première nageuse hongroise à participer
Viktória Mihályvári-Farkas,Natation,Hongrie,Europe,2021,1500m nage libre,Participation,Feminin,Viktoria-Mihalyvari-Farkas.jpeg,Première nageuse hongroise à participer
Simona Quadarella,Natation,Italie,Europe,2021,1500m nage libre,Participation,Feminin,Simona_Nanchino_medaglia2.jpg,Première nageuse italienne en finale
Eda Zeqiri,Natation,Kosovo,Europe,2021,400m nage libre,Participation,Feminin,Eda-Zeqiri.jpg,Première nageuse kosovar à participer
Ieva Maļuka,Natation,Lettonie,Europe,2021,200m nage libre,Participation,Feminin,Ieva-Maluka.jpeg,Première nageuse lettonne à participer
Sasha Gatt,Natation,Malte,Europe,2021,1500m nage libre,Participation,Feminin,Sasha-Gatt.jpg,Première nageuse maltaise à participer
Katarzyna Wasick,Natation,Pologne,Europe,2008;2016;2021,50m nage libre;4x200m nage libre;4x100m nage libre,Participation,Feminin,Katarzyna-Wasick.jpg,Première nageuse polonaise à participer - Première nageuse polonaise en finale du 50m nage libre
Diana Durães,Natation,Portugal,Europe,2021,1500m nage libre,Participation,Feminin,Diana-Duraes.jpg,Première nageuse portugaise à participer
Anastasiya Kirpichnikova,Natation,Russie,Europe,2021,1500m nage libre,Participation,Feminin,Anastasiya-Kirpichnikova.jpeg,Première nageuse russe en finale
Arianna Valloni,Natation,Saint-Marin,Europe,2021,800m nage libre;1500m nage libre,Participation,Feminin,800x600-arianna-valloni-25_07_2021.jpg,Première nageuse saint-marinaise à participer
Katja Fain,Natation,Slovénie,Europe,2021,1500m nage libre,Participation,Feminin,Katja-Fain.jpg,Première nageuse slovéne à participer
Kiah Melverton,Natation,Australie,Océanie,2021,1500m nage libre,Participation,Feminin,Kiah-Melverton.jpeg,Première nageuse australienne en finale
Maddy Gough,Natation,Australie,Océanie,2021,1500m nage libre,Participation,Feminin,Maddy-Gough.jpg,Première nageuse australienne en finale
Colleen Furgeson,Natation,Iles Marschall,Océanie,2021,100m nage libre,Participation,Feminin,Colleen-Furgeson.jpeg,Première nageuse marschallaise à participer
Natalia Kuipers,Natation,Iles Vierges,Amérique du Nord,2021,400m nage libre,Participation,Feminin,Natalia-Kuipers.jpeg,Première nageuse des iles vierges à participer
Eve Thomas,Natation,Nouvelle-Zélande,Océanie,2021,1500m nage libre,Participation,Feminin,Eve-Thomas.jpeg,Première nageuse néo-zélandaise à participer
Hayley McIntosh,Natation,Nouvelle-Zélande,Océanie,2021,1500m nage libre,Participation,Feminin,Hayley-McIntosh.JPG,Première nageuse néo-zélandaise à participer
Penelope Heyns,Natation,Afrique du Sud,Afrique,1992;1996,Relai 4x100m medley;100m brasse;200m brasse,Participation;Titre,Feminin,Penelope-Heyns.png,Première nageuse sud africaine à participer - Première nageuse sud africaine en finale - Première nageuse sud africaine titrée sur le 100m et 200m brasse
Jill Brukman,Natation,Afrique du Sud,Afrique,1992,Relai 4x100m medley;200m dos;200m medley;400m medley,Participation,Feminin,natation-1992.jpeg,Première nageuse sud africaine à participer
Luanne Maurice,Natation,Maurice,Afrique,1992,4x100m nage libre,Participation,Feminin,natation-1992.jpeg,Première nageuse mauricienne à participer
Annabelle Mariejeanne,Natation,Maurice,Afrique,1992,4x100m nage libre,Participation,Feminin,natation-1992.jpeg,Première nageuse mauricienne à participer
Nathalie Lam,Natation,Maurice,Afrique,1992,4x100m nage libre,Participation,Feminin,Nathalie-Lam.jpeg,Première nageuse mauricienne à participer
Zhao Kun,Natation,Chine,Asie,1992,4x100m nage libre,Médaille,Feminin,Zhao-Kun.jpeg,Première nageuse chinoise en argent
Riikka Ukkola,Natation,Finlande,Europe,1992,Relai 4x100m medley,Participation,Feminin,natation-1992.jpeg,Première nageuse finlandaise à participer
Anne Lackman,Natation,Finlande,Europe,1992,Relai 4x100m medley,Participation,Feminin,natation-1992.jpeg,Première nageuse finlandaise à participer
Diana Ureche,Natation,Roumanie,Europe,1992,4x100m nage libre,Participation,Feminin,natation-1992.jpeg,Première nageuse roumaine à participer
Svetlana Leshukova,Natation,Russie,Europe,1992,4x100m nage libre,Participation,Feminin,Svetlana-Leshukova.jpg,Première nageuse russe en finale
Nina Zhivanevskaya,Natation,Russie;Espagne,Europe,1992;1996;2000;2004,Relai 4x100m medley;100m dos;200m dos,Participation;Médaille,Feminin,Nina-Zhivanevskaya.jpeg,Première nageuse espagnole en finale sur le 100m dos et le relai - Première nageuse russe en finale sur le 200m dos - Première nageuse russe en bronze sur le 100m dos et le relai
Yelena Rudkovskaya,Natation,Biélorussie,Europe,1992,Relai 4x100m medley;100m brasse;200m brasse,Participation;Médaille;Titre,Feminin,Yelena-Rudkovskaya.jpg,Première nageuse biélorusse à participer - Première nageuse biélorusse en finale - Première nageuse biélorusse en bronze sur le relai medley - Première nageuse biélorusse titrée sur le 100m brasse
Mandy Loots,Natation,Afrique du Sud,Afrique,1996,Relai 4x100m medley,Participation,Feminin,Mandy-Loots.jpeg,Première nageuse sud africaine en finale
Helene Muller,Natation,Afrique du Sud,Afrique,1996,Relai 4x100m medley,Participation,Feminin,MULLER-Helene-020730-09.jpg,Première nageuse sud africaine en finale
Marianne Limpert,Natation,Canada,Amérique du Nord,1996,4x200m nage libre;200m medley,Participation;Médaille,Feminin,Marianne_Limpert_In_Campbellton_NB.jpg,Première nageuse canadienne en finale - Première nageuse canadienne en argent sur le 200m medley
Shannon Shakespeare,Natation,Canada,Amérique du Nord,1996,4x200m nage libre,Participation,Feminin,Shannon-Shakespeare.jpeg,Première nageuse canadienne en finale
Andrea Schwartz,Natation,Canada,Amérique du Nord,1996,4x200m nage libre,Participation,Feminin,AndreaSchwartz.jpeg,Première nageuse canadienne en finale
Jessica Deglau,Natation,Canada,Amérique du Nord,1996,4x200m nage libre,Participation,Feminin,Jessica-Deglau.jpeg,Première nageuse canadienne en finale
Trina Jackson,Natation,Etats-Unis,Amérique du Nord,1996,4x200m nage libre,Titre,Feminin,Trina-Jackson.jpeg,Première nageuse américaine titrée
Cristina Teuscher,Natation,Etats-Unis,Amérique du Nord,1996,4x200m nage libre,Titre,Feminin,Cristina-Teuscher.jpg,Première nageuse américaine titrée
Sheila Taormina,Natation;Triathlon,Etats-Unis,Amérique du Nord,1996;2000,4x200m nage libre;Individuel,Participation;Titre,Feminin,Sheila-Taormina.jpeg,Première nageuse américaine titrée sur le relai 4x200m nage libre - Première triathlète américaine à participer
Jenny Thompson,Natation,Etats-Unis,Amérique du Nord,1996,4x200m nage libre,Titre,Feminin,Jenny-Thompson.jpg,Première nageuse américaine titrée
Lisa Jacob,Natation,Etats-Unis,Amérique du Nord,1996,4x200m nage libre,Titre,Feminin,Lisa-Jacob.jpeg,Première nageuse américaine titrée
Annette Salmeen,Natation,Etats-Unis,Amérique du Nord,1996,4x200m nage libre,Titre,Feminin,Annette-Salmeen.jpeg,Première nageuse américaine titrée
Ashley Whitney,Natation,Etats-Unis,Amérique du Nord,1996,4x200m nage libre,Titre,Feminin,ashley-whitney-headshot.jpg,Première nageuse américaine titrée
Nian Yun,Natation,Chine,Asie,1996,4x200m nage libre,Participation,Feminin,Nian-Yun.jpeg,Première nageuse chinoise en finale
Wang Luna,Natation,Chine,Asie,1996,4x200m nage libre,Participation,Feminin,Wang-Luna.jpg,Première nageuse chinoise en finale
Pu Yiqi,Natation,Chine,Asie,1996,4x200m nage libre,Participation,Feminin,natation-1996.jpg,Première nageuse chinoise en finale
Chen Yan,Natation,Chine,Asie,1996,4x200m nage libre,Participation,Feminin,Chen-Yan.jpg,Première nageuse chinoise en finale
Aiko Miyake,Natation,Japon,Asie,1996,4x200m nage libre,Participation,Feminin,Aiko-Miyake.jpeg,Première nageuse japonaise en finale
Naoko Imoto,Natation,Japon,Asie,1996,4x200m nage libre,Participation,Feminin,Naoko-Imoto.jpeg,Première nageuse japonaise en finale
Eri Yamanoi,Natation,Japon,Asie,1996,4x200m nage libre,Participation,Feminin,Eri-Yamanoi.jpeg,Première nageuse japonaise en finale
